"","intercept_mod","scal_mod","p_mod","r_sq_con","aic_mod"
"R2c.281",0.214721758193828,-0.00177358602078391,-0.905399011436315,0.480271209426248,-386.177852021719
"R2c.282",0.21098652650293,-0.000202029329626128,-0.0995837457836566,0.598916701745537,-395.487234392615
"R2c.283",0.214294577194914,-0.00415088263013544,-1.79906739190825,0.417440681923004,-378.175556173554
"R2c.284",0.212770517651411,0.00045427395622656,0.205745645597751,0.495942084074647,-370.135782882298
"R2c.285",0.213537178444593,-0.00479983777057715,-2.31098751019925,0.510826818543212,-396.395136129641
"R2c.286",0.213943282647039,-0.000299275713226331,-0.167377037060768,0.583044228115141,-401.624108439371
"R2c.287",0.215586008146028,-0.00106922619441491,-0.469056547871066,0.426668729435463,-371.440982428681
"R2c.288",0.213079183884662,0.001217981279558,0.587141418706968,0.482868172272924,-387.078593587519
"R2c.289",0.215616187279329,-0.000637709937530023,-0.311581627632709,0.506043116028792,-372.417788416192
"R2c.290",0.215686382855257,-0.00378263052130147,-1.61619810186481,0.425543715596391,-384.296614228988
"R2c.291",0.209477863071933,0.00163512247856195,0.669305635439798,0.445781040321911,-371.531013515739
"R2c.292",0.211048920659742,-0.00100555966238035,-0.437565063040079,0.465000267952809,-364.150418955267
"R2c.293",0.209276677009476,0.00117285602031899,0.529164388496278,0.50701644751273,-381.86404568324
"R2c.294",0.215563333594489,0.000112027273351173,0.0508190306205978,0.517913826752172,-380.82047911625
"R2c.295",0.213552046216662,-0.00234558942079248,-1.03092864768911,0.503580671668061,-379.698928830166
"R2c.296",0.212110829471023,0.000743945017413419,0.384126588537795,0.527997782286941,-401.528920940795
"R2c.297",0.211338915458648,0.00234181230102452,0.987638981927811,0.548065898935973,-365.839036936373
"R2c.298",0.211135144088437,-0.00172111904692326,-0.883586197188079,0.480285771876079,-390.075473015159
"R2c.299",0.218585887779424,-0.00431610493274581,-2.2748364049291,0.512196028783399,-394.768854601269
"R2c.300",0.212450731279419,0.000132862610641789,0.0621989344004926,0.494792877702073,-375.139147830857
"R2c.301",0.206063222792803,-0.0019403944447483,-1.04022696127398,0.522275513513916,-397.827490280506
"R2c.302",0.215312199798164,-0.00175693826250169,-0.840004948376426,0.505665717048307,-387.484143374717
"R2c.303",0.214307876500982,-0.00375270819854922,-1.57041774622655,0.444237668256433,-372.840681394011
"R2c.304",0.213723072299752,-0.00330469076878465,-1.39127544195506,0.373458594531688,-365.256074936539
"R2c.305",0.208566959947356,0.000947070367623157,0.453584550896981,0.572046886537343,-392.403254699216
"R2c.306",0.216951594519416,0.000875420545783575,0.369544550491674,0.46114144953856,-358.42753889305
"R2c.307",0.213873420644168,-0.000199617349924598,-0.0845726993386936,0.447886201380005,-381.103592313857
"R2c.308",0.214819346159417,-0.00567109974501648,-2.27190464378425,0.392447835289195,-367.757561282941
"R2c.309",0.213875302439509,-0.00125741402643545,-0.66518799364155,0.564143147330999,-398.486924168619
"R2c.310",0.215477725223792,-0.00395438803846993,-2.03000488133101,0.583096671342339,-406.312580989814
"R2c.311",0.216030066588542,-0.00190637073495749,-0.886185839704109,0.40654678118068,-365.203311002846
"R2c.312",0.208613121939478,0.00188652045148434,1.03279433404482,0.550852875423578,-393.023280517586
"R2c.313",0.212179533833586,0.00146797389189883,0.661974191764002,0.600132973347158,-395.820173842694
"R2c.314",0.21576703770309,-0.00153026668665914,-0.703219404160029,0.469903444019939,-381.570512256291
"R2c.315",0.211666291392248,0.00103826937430919,0.474336651307215,0.496453351293769,-368.566854297725
"R2c.316",0.209716414833837,-0.000974866553508069,-0.459260132020513,0.447554838731404,-381.522514331483
"R2c.317",0.209236276698364,-0.00124415123042448,-0.614589126169626,0.500929160712414,-396.762062120219
"R2c.318",0.209783627439713,0.00393050565476639,2.16046794693676,0.64901277874234,-404.946680936676
"R2c.319",0.21134824954104,-0.000512408440284504,-0.236964471100109,0.529362936411726,-366.005674989109
"R2c.320",0.215730580309397,-0.0021432675986439,-1.04950285572645,0.418811529624807,-377.335446634094
"R2c.321",0.217705977189526,-0.00268624281656197,-1.13015121848453,0.438497070877172,-360.802184574089
"R2c.322",0.212860131420063,-0.00237009004990352,-1.20153521889189,0.495969700717489,-398.62247364735
"R2c.323",0.213163120156721,-0.00175580809155978,-0.771947846148924,0.403998521417573,-373.679094308692
"R2c.324",0.209110144911118,-0.00337496810638961,-1.72498035772735,0.433332158691866,-371.965325095275
"R2c.325",0.219368751389799,-0.00382733858362483,-1.60875658147388,0.43054952049524,-351.78141821806
"R2c.326",0.217700281602473,-0.00391288960684597,-1.68616866544191,0.459962784199985,-363.493710401955
"R2c.327",0.212122030447757,0.000262750086931248,0.123681993578629,0.527789491190578,-377.111303341419
"R2c.328",0.212893367552482,-0.00251480529702785,-1.19421223147673,0.50458984774031,-376.853939989369
"R2c.329",0.216564695486592,0.00240832999338542,1.25608968214581,0.619816358280461,-389.673299418424
"R2c.330",0.216399286615639,-0.00534694420956122,-2.45332012043035,0.410195730515011,-378.716730424963
"R2c.331",0.211777356392092,-0.00073538525379121,-0.320570143993133,0.425781295894466,-362.343053152582
"R2c.332",0.210794372444567,0.000290114789877155,0.138435418391533,0.468304182995343,-376.962416073522
"R2c.333",0.211579885286978,-0.000153803228171292,-0.0649579967779528,0.478572481223199,-376.671711077438
"R2c.334",0.210647063168064,-0.000114606315314395,-0.0607537395671218,0.493221846410214,-416.050494776987
"R2c.335",0.211678702608915,0.00290464644097401,1.44469293357149,0.525308534412224,-371.789855458898
"R2c.336",0.216894262436282,-0.00406983315257174,-2.18723264977079,0.544669985240247,-403.835751302239
"R2c.337",0.217525114827376,-0.00100459828039946,-0.48939364872811,0.533661116286131,-382.375060599789
"R2c.338",0.216662174978463,-0.00479223872348078,-2.25311495575439,0.53337246265005,-390.253601109354
"R2c.339",0.2141833291673,-0.00146222534941329,-0.740940642194726,0.478521349631372,-393.785792480815
"R2c.340",0.212492242202835,0.000450383450493068,0.225942059344148,0.450965018055808,-373.067606741172
"R2c.341",0.216335978918511,-0.00212220334874778,-1.02725631945046,0.406191912252587,-378.070663026918
"R2c.342",0.216165235250824,-0.00458077103765696,-2.20253286112284,0.42346944928317,-366.352483933583
"R2c.343",0.213110433917127,0.000141016541447234,0.0630975977255898,0.501753429902792,-371.263476185875
"R2c.344",0.215186798855212,-0.00329432265548825,-1.62035885552127,0.472312917209603,-382.652142824157
"R2c.345",0.216206131560372,0.000726082664131477,0.35478724851886,0.469155637711513,-378.25113995398
"R2c.346",0.21368182961585,-0.000347108460709461,-0.180055491506748,0.550551655401354,-400.462206682721
"R2c.347",0.211895241518037,0.000216598825813222,0.120667228189069,0.487525445374505,-392.793018629673
"R2c.348",0.20854906856451,-3.59645018911015e-05,-0.0153541957064244,0.483148191522506,-372.192968246193
"R2c.349",0.210815387555968,0.00252695109106613,1.32416089297795,0.575293336262474,-390.422777573932
"R2c.350",0.222248778809968,-0.00702731566032686,-3.06669023775147,0.468196215057317,-367.524750206484
"R2c.351",0.211581728900877,0.00015267941823676,0.0672047640943174,0.473796037914224,-371.864795178274
"R2c.352",0.210401236282089,-0.00197662513634124,-0.936286927893606,0.516201746249646,-392.719686453649
"R2c.353",0.211326029397567,-0.000564513910571456,-0.238643888415656,0.432562116051371,-362.148522205341
"R2c.354",0.21693643162255,-0.00201694620674637,-0.986880159094083,0.422671214089749,-381.731036701659
"R2c.355",0.213486652110336,0.000283427303856461,0.131080969487606,0.548425398640694,-362.556373694278
"R2c.356",0.209548663265614,-0.00299202682128584,-1.41407896166408,0.470994402534728,-392.504239438946
"R2c.357",0.210896109669998,0.00099821910361273,0.535659634238787,0.471018886674361,-388.941393564978
"R2c.358",0.215833593790287,0.000847231407232355,0.339065405344903,0.461827414730607,-357.099224579222
"R2c.359",0.212351262401705,0.000174492278612092,0.092951126170465,0.55427243158436,-409.622012597877
"R2c.360",0.219980264672626,-0.00281975774253294,-1.1477084299177,0.46143265719102,-358.66814400566
"R2c.361",0.212756927547084,-0.00034279567296139,-0.147422736448226,0.465074729777021,-352.138378888786
"R2c.362",0.214600143032987,-0.00441102598289161,-1.93774495030328,0.387892130123139,-361.19766575276
"R2c.363",0.215509725625447,-0.00298987342554541,-1.58697065189657,0.453824559172866,-390.98978745096
"R2c.364",0.211804861889754,-0.00146612674267389,-0.720550277796523,0.480465439521063,-382.775866534838
"R2c.365",0.217520750226006,0.000143199665474426,0.070950534009799,0.478603207138612,-383.500182747252
"R2c.366",0.213010000999523,-0.00411524613003186,-1.76194731626143,0.461846850119071,-370.524064454093
"R2c.367",0.212775137371165,0.000500555685516151,0.234661198070968,0.512814940701104,-384.914429239715
"R2c.368",0.213728927959741,-0.00342285882608759,-1.83429711746797,0.535261097778246,-401.531889951496
"R2c.369",0.211904780048878,0.000535285908531384,0.283792733194676,0.49231736815957,-391.681385161049
"R2c.370",0.21719606627332,-0.00510047194345132,-2.26735442880367,0.421398953494037,-376.702487355063
"R2c.371",0.212216063759748,0.000683862151060629,0.3315291600879,0.58217647714098,-385.67140861687
"R2c.372",0.213074357480762,-0.00139964556436384,-0.714499413162523,0.456308494987703,-405.093345153113
"R2c.373",0.214075301904859,-0.00161329132198323,-0.922092144457702,0.635276942091515,-425.007801992662
"R2c.374",0.212843528957379,5.66950261595898e-05,0.0297731974434219,0.528483427105009,-384.847120011828
"R2c.375",0.21226942357163,-0.00129837502999637,-0.620509978978826,0.522025828105835,-390.852377549539
"R2c.376",0.213932189919411,-0.00171702125923848,-0.753919910641552,0.470508334282223,-370.449900424411
"R2c.377",0.21583005098496,-0.00134508617124502,-0.521334090502423,0.438886296028477,-355.255332470242
"R2c.378",0.21445207127415,-0.00210852442837647,-0.992738194219353,0.430312107518595,-376.143525552596
"R2c.379",0.217619037254025,-0.00244166906383975,-1.19758158391011,0.447188261740363,-394.850562013071
"R2c.380",0.212278976458515,0.000906543007123383,0.353251428932177,0.443380373020665,-365.519236376534
"R2c.381",0.213880548459295,-7.66088863389421e-05,-0.0331578220551063,0.437940422798329,-365.509236466158
"R2c.382",0.209570171153558,4.8380919876826e-05,0.0258148087369134,0.584427639454667,-402.969427367088
"R2c.383",0.210044552906243,0.000703276778608077,0.358022647185404,0.485936412349554,-372.372018580706
"R2c.384",0.211758707722016,-0.00221785905777362,-1.10294062256078,0.529402856618502,-388.229930548538
"R2c.385",0.212831732375394,-0.000699409275727434,-0.456570491134039,0.608649224007033,-425.204768456606
"R2c.386",0.208367576510507,0.000339999367130438,0.167870887208526,0.588858896675633,-391.772045923214
"R2c.387",0.213247822105599,-0.00209641953713755,-1.09663178677648,0.566518628401428,-397.763288383258
"R2c.388",0.210956943224181,-0.00294632738414823,-1.38456564070119,0.474768274584667,-391.116412791429
"R2c.389",0.212941131769176,-0.000897880965951674,-0.536795783930473,0.629925541613308,-415.088602282698
"R2c.390",0.215366906277475,-0.00251651415994573,-1.21275442749829,0.469177177384507,-377.970041752161
"R2c.391",0.215089995898172,-0.00213081063592928,-0.987059200518898,0.532986344731421,-390.717566296283
"R2c.392",0.209855324588932,-0.000880824206799341,-0.382348204041379,0.40279869165678,-362.519054903902
"R2c.393",0.21863025113176,-0.00410719427818436,-2.2202064549547,0.512075878340755,-391.766083640341
"R2c.394",0.21575034799089,-0.00757283277516136,-3.63136136764213,0.436732860172727,-391.342446754093
"R2c.395",0.21483589767103,-0.00195503193045625,-0.899903532754852,0.41154276126677,-361.043161565343
"R2c.396",0.213008672561268,0.00248622653998319,1.14185763160086,0.613358352133159,-378.807182503421
"R2c.397",0.212646070764542,-0.000284194514241525,-0.146366846785586,0.475896965988815,-384.083914019394
"R2c.398",0.212611700228199,0.000293026028207312,0.140559362673196,0.479753413383977,-382.32911531653
"R2c.399",0.213025175225212,0.00037330053715585,0.185762826003303,0.512696115646906,-372.033392962933
"R2c.400",0.211222692280812,-0.00164722136829561,-0.733432065529409,0.545753998411442,-388.375924527429
"R2c.401",0.214702438620094,-0.00167381371847969,-0.917642777987215,0.499525431380229,-406.406288271445
"R2c.402",0.209892153951286,2.92389809698598e-05,0.0140824475735535,0.54236198888688,-376.444865683998
"R2c.403",0.213800712707121,0.000157870601162004,0.0755762075968189,0.555612983633137,-382.582404052744
"R2c.404",0.215791356544626,-0.0020308301336096,-1.00934238561009,0.467230357654282,-373.240443330979
"R2c.405",0.211343465855532,-0.00146736763146491,-0.706517306599558,0.54349778041718,-403.579790020186
"R2c.406",0.21395235639417,-0.000896337031381547,-0.472948217084782,0.503237028125072,-390.511919234181
"R2c.407",0.214856665655281,-0.00109217920988128,-0.53954991290195,0.53671428716693,-392.215968160995
"R2c.408",0.216128251468429,0.000571489572694094,0.248649061862808,0.505870500389341,-365.517161458795
"R2c.409",0.211042689010528,-0.00206881084324461,-1.10652318193911,0.521130967613375,-402.981187591895
"R2c.410",0.216037866944599,-0.000348566247768368,-0.143544008848659,0.522108816921812,-373.981964562576
"R2c.411",0.207869262335163,-0.000467633619922509,-0.256477045802424,0.571068810393734,-415.792841371554
"R2c.412",0.2111312862594,0.00344893351701048,1.71092816307922,0.612622109176667,-392.908702568389
"R2c.413",0.215337105855269,-0.00541951018065416,-2.50065223548053,0.472699103002366,-363.851663734433
"R2c.414",0.211433895080475,-0.000831847942143892,-0.393488212113222,0.540476395300298,-382.892938802141
"R2c.415",0.214819112739408,-1.73523623141119e-05,-0.00727906714826725,0.53287321455758,-383.863050909727
"R2c.416",0.213515913113958,-0.00161630037843121,-0.867789076703638,0.475227427894827,-403.064089115535
"R2c.417",0.211510344531142,0.00157624385490417,0.695303628026721,0.534826484484673,-369.640778630637
"R2c.418",0.214645744373711,-0.0031196257721596,-1.36900479203102,0.464531568333693,-366.200256558113
"R2c.419",0.21571988016899,-0.00415827873732379,-2.04084406936917,0.516600867170273,-395.627562483691
"R2c.420",0.210891887371533,-0.000809912532716905,-0.355170131529832,0.527677753204214,-364.72315877704
"R2c.421",0.211500866944558,0.00242788716381463,0.957409089749568,0.552608548729627,-374.336792031632
"R2c.422",0.215602526308484,-0.00273213173778654,-1.24759538910043,0.464202314814738,-355.268819234655
"R2c.423",0.20918116538854,0.000510395505921953,0.281050592242651,0.539946160351605,-398.237215077785
"R2c.424",0.216657219746866,0.000236414983748382,0.112036448666778,0.558888109027402,-386.136271674802
"R2c.425",0.215735944288918,-0.0038139160095865,-1.57976822775791,0.406261473658627,-368.245050272544
"R2c.426",0.212959360343371,-0.00193697387227903,-0.907081559268854,0.443795839163582,-389.471565868795
"R2c.427",0.216695337116303,-0.00221648030969448,-1.10076684085505,0.489565624615598,-373.474851258617
"R2c.428",0.209584819003363,0.00149104910942209,0.720601905227125,0.63973975458234,-385.4068908513
"R2c.429",0.215812729581428,-0.00262326431728003,-1.2424841734047,0.44961535918129,-366.618383110358
"R2c.430",0.215053812493828,-0.000900270558453463,-0.443035022507012,0.533419729370711,-389.866965649619
"R2c.431",0.212698497443269,-0.00229279153848627,-1.21727241447514,0.481277064966318,-381.988444163303
"R2c.432",0.20932699559061,8.73917214974528e-05,0.0417258847568456,0.502971334599568,-388.093492206089
"R2c.433",0.211795520408856,0.00130871876164092,0.621815992804439,0.544826975906986,-381.854566754524
"R2c.434",0.215424797156523,-0.00167954498199701,-0.805004243348306,0.44754278045828,-387.713578429987
"R2c.435",0.212813320523271,-8.41449244455923e-05,-0.0406921853618906,0.498862510180631,-395.442909321306
"R2c.436",0.217664470316259,-0.00544385654196926,-2.8125701696472,0.451026370584408,-397.441864434664
"R2c.437",0.217662503918405,-0.00509990797498854,-2.29832062020548,0.497232630526328,-378.282147795433
"R2c.438",0.212210221495081,0.000209860971214576,0.0888675275328925,0.4600423874246,-367.254786227528
"R2c.439",0.21234035145575,-0.00158290111983182,-0.710375181345328,0.452162276934764,-367.126209759926
"R2c.440",0.212982264221846,-0.000765112569589096,-0.324590037949743,0.43541919989386,-365.261057809795
"R2c.441",0.212277683044815,0.00115173813357038,0.562834366022259,0.578073133270062,-388.382900846265
"R2c.442",0.214908186955865,-0.00371750961853435,-1.94577158276303,0.486724193984953,-380.411026742911
"R2c.443",0.216522591771709,-0.00116877891774931,-0.564238951624858,0.553349788960481,-396.356578233981
"R2c.444",0.212980449324299,-0.00216392009354733,-0.970651426220051,0.547247772306403,-376.197864833326
"R2c.445",0.216001866630602,-0.00313944256742626,-1.55831143762417,0.476590194588324,-371.580159342955
"R2c.446",0.212168875207301,0.00238917895353939,1.09551941015005,0.577532474468756,-382.845192088673
"R2c.447",0.212436164105815,0.000925434672751155,0.351166675748953,0.537864056576586,-359.858483618395
"R2c.448",0.216212742274588,-0.00219612839295285,-1.06921585678495,0.554453198649749,-396.805698605178
"R2c.449",0.217194782682107,-0.00380611627515286,-1.90531556720582,0.531686334475927,-398.824912021691
"R2c.450",0.212117533509228,0.00210271739569941,0.93746979444901,0.576522728675485,-383.588233909677
"R2c.451",0.213416067576866,-0.00191027820319647,-0.899625495950873,0.457304170314717,-375.448108751715
"R2c.452",0.214044476232189,-0.00298500106381009,-1.62182749327032,0.472031920037494,-397.591388815014
"R2c.453",0.212020518351115,-0.00199294341878027,-0.863032852327363,0.534468864528654,-364.241824211144
"R2c.454",0.215779888082018,-0.00308526240841661,-1.46355066635583,0.522186814840113,-372.850170965788
"R2c.455",0.217278460928484,-0.00610228032375114,-2.63092440579469,0.402588984204088,-365.245899193001
"R2c.456",0.212421915434453,-3.88204317861621e-05,-0.0154216800685132,0.507019747122079,-354.331878383087
"R2c.457",0.214529553548442,-0.00311275334461788,-1.31353876846649,0.440900903032755,-368.575804757955
"R2c.458",0.213527129317129,0.00016252190605118,0.0755906121735318,0.494278668533921,-377.599713376527
"R2c.459",0.210949700808804,0.000893700204810015,0.439036358826412,0.608126129128418,-398.999106552171
"R2c.460",0.214172288287927,-0.000354983557212631,-0.15425225564864,0.454056188188978,-363.198210913531
"R2c.461",0.214969590513618,-0.00231385738791735,-0.864795481587726,0.418319144698169,-348.317153240242
"R2c.462",0.213922886656759,-0.00176281181706857,-0.817662734608653,0.508085431536976,-398.050386145936
"R2c.463",0.211775310995651,-0.00193950725318673,-0.885481700461863,0.461111719880418,-375.620888662212
"R2c.464",0.21745776279662,-0.00289927771264092,-1.27924888454628,0.3985510327117,-360.585486627307
"R2c.465",0.21210980988135,-0.000210824842640712,-0.0799985793823939,0.480443888173066,-366.391225514855
"R2c.466",0.213788323721465,-0.00292346321742264,-1.409858380951,0.432089943983708,-365.184616282402
"R2c.467",0.211495701008377,-0.00239920148665948,-1.01414408643718,0.452348194005525,-375.325042980643
"R2c.468",0.209059786719574,0.00165858865498459,0.968607197838207,0.608546744610397,-410.057810415234
"R2c.469",0.212729220336986,0.000402674165933563,0.183710202806814,0.589217485537989,-357.443998705465
"R2c.470",0.210542150445845,0.00226541304896526,1.09506106077566,0.555824253418274,-368.2974255549
"R2c.471",0.214628235207615,-0.00191450254964882,-0.898477498267458,0.431654647409523,-367.667054514649
"R2c.472",0.215466119851987,0.0012048483096467,0.533015125178758,0.480873296560946,-364.11698477585
"R2c.473",0.209326203309928,0.00188009039756851,0.796944172975389,0.465496626318109,-358.552446496252
"R2c.474",0.215279885971627,-0.00472384688264323,-1.94312907815902,0.431138306303954,-377.057176508192
"R2c.475",0.213196613274901,-0.0017632270857891,-0.813955177153028,0.467274659448012,-387.374220681809
"R2c.476",0.211543558700698,-0.00205949844404005,-1.0091917444869,0.557925236005304,-394.018740044007
"R2c.477",0.216782500116077,-0.00264919320332375,-1.16552294645733,0.529880813802679,-385.113345664329
"R2c.478",0.212918930596568,-0.00209733654897333,-0.96456706201002,0.389293173237944,-376.407749061524
"R2c.479",0.215916622597875,4.58012289037525e-05,0.0238159977608874,0.567726582031618,-405.917601733074
"R2c.480",0.211485418999213,-0.000437126295914975,-0.193210669874688,0.505538136482976,-373.805346314388
"R2c.481",0.208075863641738,0.00146322669052696,0.596668852558922,0.464343433092419,-361.140970370303
"R2c.482",0.211992777379603,-0.00157362215612447,-0.770056010014818,0.51606158911368,-394.178037574258
"R2c.483",0.212477064104694,-0.00101765145009712,-0.533430372869302,0.554898282041471,-382.663967703364
"R2c.484",0.215403035290058,-0.00124770781999266,-0.564089273025327,0.547170112969465,-377.331529975568
"R2c.485",0.216552693169096,-0.00253205416982889,-1.17743020288052,0.474240450090408,-391.748060751399
"R2c.486",0.211602736144542,-0.00374769399763406,-1.64635771304992,0.441334463641048,-374.946433939414
"R2c.487",0.211914970355088,-0.000995156094669847,-0.434923032257896,0.508934593235098,-400.630898300251
"R2c.488",0.213995125060287,0.00025347262469372,0.137378028524105,0.590036670230064,-401.132433760514
"R2c.489",0.213459180689921,-0.000933189528548855,-0.466616310074599,0.458335036952104,-371.755365778268
"R2c.490",0.213815836841242,-0.00237557542714937,-1.11753061127233,0.465949634190621,-383.597074262199
"R2c.491",0.216153647643773,-0.00417982560997026,-1.87165780918672,0.419950336879739,-384.60076580464
"R2c.492",0.214965356994478,4.90137572506594e-05,0.0222328184346665,0.511938060181091,-388.094947743337
"R2c.493",0.21691653972556,-0.00330685139017497,-1.4266872407548,0.436730720861218,-359.033431083728
"R2c.494",0.212931336410969,-0.00397033847260349,-1.94660333828494,0.453708616255255,-378.074282334305
"R2c.495",0.213890869836208,-0.00136333823136402,-0.659718355376044,0.498490676016752,-385.973360113356
"R2c.496",0.212041719733434,-0.000715802040772392,-0.315671774227231,0.553324183097463,-389.390649127352
"R2c.497",0.215004061109282,-0.00221286135374536,-1.03794442371067,0.557307497275781,-383.925769475806
"R2c.498",0.212992846665126,-0.00145396767871992,-0.73227596535138,0.404982484467492,-380.363734359726
"R2c.499",0.212399165129836,0.000922555155884455,0.531888558185413,0.659944987991805,-420.532212998083
"R2c.500",0.212804506195802,-0.00381800547280981,-1.75194945110931,0.45487264188969,-374.233402003888
"R2c.501",0.215787146074518,-0.00263537885771848,-1.25368323844554,0.462092026312372,-375.984774457081
"R2c.502",0.214157998807895,-0.00117673365239006,-0.492729490214531,0.440939759769099,-363.213676179079
"R2c.503",0.212173536823,-0.000835618639762455,-0.405678915315922,0.47568937305859,-384.369521505179
"R2c.504",0.2162077271611,-0.00316813531102435,-1.43707741294269,0.477121309155166,-387.030202523093
"R2c.505",0.215464478109282,-0.00313181764723142,-1.6042395375432,0.502353253287688,-378.720872527913
"R2c.506",0.214164761394902,-0.00173538664672868,-0.804089698031197,0.462041087869822,-372.837386363859
"R2c.507",0.213413239293097,-0.00264666536649792,-1.22428620273893,0.514747873335568,-372.409898910791
"R2c.508",0.219058574776289,-0.000922330806876317,-0.418240037029363,0.475229477490197,-362.558713281403
"R2c.509",0.211156986078169,-0.00269931691957859,-1.41588343271544,0.512028322134406,-384.431417549196
"R2c.510",0.212141999030135,-0.00234116765894048,-1.19228419533031,0.489529876723179,-379.8987322022
"R2c.511",0.214117149934394,-0.00175106173166843,-0.772252041679407,0.503294764169183,-376.477967542396
"R2c.512",0.213885473345354,-0.00218594142512109,-1.0662216424201,0.44463817792759,-379.087673799336
"R2c.513",0.214473298809176,-0.00411925347129442,-2.02812989622482,0.47428863996395,-396.301866556699
"R2c.514",0.219370976625849,-0.00369732056167736,-1.6178418693742,0.406528179874281,-360.493971539788
"R2c.515",0.20754739907444,0.000597173170020696,0.305160259663611,0.572083118483282,-401.328544822062
"R2c.516",0.212428318083826,-0.00193215260054931,-0.934314216592995,0.596872187354937,-414.972006035704
"R2c.517",0.211956904719532,0.00352834872234407,1.82840483895231,0.627576461425472,-397.261911938583
"R2c.518",0.212288373898238,0.00144270061935558,0.709883978973519,0.605653687108954,-400.488688433163
"R2c.519",0.214678416391827,-0.000660492965225972,-0.296884996005429,0.468727338151802,-358.223820168287
"R2c.520",0.219021429374669,-1.45585630730728e-05,-0.00652317591719248,0.497448903949282,-391.135591129151
"R2c.521",0.213591581565745,-0.00316177437685663,-1.58180068239976,0.434578841853937,-377.870562498915
"R2c.522",0.211897160792256,-0.00281316129972247,-1.42040368173457,0.471190859584922,-393.507307195416
"R2c.523",0.218588820556191,-0.00111735323960972,-0.562579260602783,0.531720866217576,-371.273635843238
"R2c.524",0.212173454338257,0.00059229405166341,0.268522165585286,0.479999136733231,-375.375639761677
"R2c.525",0.210484567702588,-0.000164510317377134,-0.106011388487163,0.59475873738075,-433.268628853687
"R2c.526",0.214989473402516,-0.00196958429398856,-0.915886357853709,0.452190215861677,-386.027722836757
"R2c.527",0.211050197802463,0.00335287057492558,1.42186971683745,0.401583117752407,-352.91105649182
"R2c.528",0.214989528811401,-0.00162142803136006,-0.847153561291384,0.557632417888201,-394.596380517945
"R2c.529",0.208541932195462,0.00126306882352264,0.625310466528242,0.55414748243662,-390.04098446041
"R2c.530",0.215974943250958,-0.00172862841269817,-0.809763564978777,0.47019811907733,-361.945204292009
"R2c.531",0.21369768982799,-0.0024029314198797,-1.2230931303573,0.55923219123642,-400.275944350529
"R2c.532",0.217767241757425,-0.00329157884701026,-1.49795904159997,0.465589078534744,-382.346670634551
"R2c.533",0.212218633267088,-0.00231765542057295,-1.08981061919218,0.494809634213901,-383.657010163019
"R2c.534",0.213013761044111,-0.00132663610876245,-0.727880340296301,0.475470051099004,-390.056513594538
"R2c.535",0.211001508059547,0.00182752911459726,0.869608760086347,0.511396313151623,-386.819819403991
"R2c.536",0.216599017592428,-0.000439884423308925,-0.220156494576354,0.463905087921436,-380.841933373395
"R2c.537",0.213297875830823,-0.00164457829283495,-0.676196654552972,0.469394462842426,-351.334059475986
"R2c.538",0.223894686075503,-0.00720324499042726,-3.26124830948054,0.432499471477995,-379.377604095899
"R2c.539",0.217287716528017,-0.00520892804247726,-2.61047206134752,0.441920166255281,-388.479458603389
"R2c.540",0.214073218728481,-0.00149904453614952,-0.774522063415705,0.526448621891083,-406.933961012675
"R2c.541",0.211151926585521,0.0035173881145853,1.44969829475944,0.56766380209324,-367.980187284212
"R2c.542",0.21594989814208,-0.00216278709937297,-0.978896365883846,0.44396273925177,-368.2762456788
"R2c.543",0.213487041637397,0.000578203702804893,0.248406582763749,0.437913624195576,-350.812412045915
"R2c.544",0.214659812624044,0.0012812681096822,0.544591974517492,0.471540235585861,-358.549791137703
"R2c.545",0.220145529124591,-0.00339411503348338,-1.60505734373373,0.501666208082701,-374.00420653954
"R2c.546",0.211910326439064,-0.000183689188204906,-0.0787387389589713,0.492864206672069,-375.379037866515
"R2c.547",0.214049696025884,-0.000697099900255038,-0.312878890005539,0.478437847417447,-381.149807093467
"R2c.548",0.210779668950552,-0.00176994263887704,-0.824761955412156,0.498744182843527,-390.041736065996
"R2c.549",0.214448084086985,-0.00285156459638488,-1.33761454158762,0.469412336152188,-386.103940118169
"R2c.550",0.217291349469812,-0.00146585198163349,-0.637230029666565,0.506367491215816,-375.687149763361
"R2c.551",0.210871268515399,-0.000693931163328782,-0.332013430670084,0.419118894638625,-375.261632851973
"R2c.552",0.214261840900559,-3.18583591854895e-05,-0.0125926771645854,0.442898677053434,-355.746710518091
"R2c.553",0.210397201994534,0.000717311747445539,0.336737691964201,0.568586232084607,-380.16056018831
"R2c.554",0.217975720249613,-0.00472259136707821,-2.44904594077259,0.456268563435227,-394.541082658477
"R2c.555",0.215543738210492,-0.0034373824689201,-1.47234464319053,0.405331837247085,-370.750755016272
"R2c.556",0.213522608117548,-0.00476865350795953,-2.21787451897066,0.377093329495691,-390.517132711817
"R2c.557",0.210976171163137,0.00215705675328296,1.08349077409491,0.622119577164919,-384.64609941854
"R2c.558",0.21496589808411,-0.00086423718639822,-0.378139784121386,0.409826404637217,-360.755344322209
"R2c.559",0.212518917808261,9.33366742017951e-05,0.0472961125669288,0.584983957583153,-392.619647031673
"R2c.560",0.21901149434563,-0.00669939228688873,-3.15792292776522,0.412094112085906,-390.705472388737
"R2c.561",0.216174111565675,-0.00466174190543677,-2.1777069500131,0.427244106910707,-386.025836352835
